FECHA; BCOLO CB Equity ; ELCONDOR CB Equity ; CONCONC CB Equity ; PFBCOLO CB Equity ; GRUPOSUR CB Equity ; PFGRUPSU CB Equity ; ISA CB Equity ; EXITO CB Equity ; NUTRESA CB Equity ; GRUPOARG CB Equity ; CEMARGOS CB Equity ; PFGRUPOA CB Equity ; PFCEMARG CB Equity ; ETB CB Equity ; PFAVH CB Equity ; CELSIA CB Equity ; BVC CB Equity ; ECOPETL CB Equity ; BOGOTA CB Equity ; GEB CB Equity ; PFDAVVND CB Equity ; CORFICOL CB Equity ; PFAVAL CB Equity ; PFCORCOL CB Equity ; PFCARPAK CB Equity ; MINEROS CB Equity ; CNEC CB Equity ; FABRI CB Equity ; AVAL CB Equity ; ENKA CB Equity ; VALSIME CB Equity ; CLH CB Equity 
2-sep-21; $ 31.200,00 ; $ 890,00 ; $ 395,00 ; $ 31.260,00 ; $ 20.240,00 ; $ 18.210,00 ; $ 22.800,00 ; $ 12.480,00 ; $ 21.800,00 ; $ 11.300,00 ; $ 5.835,00 ; $ 8.250,00 ; $ 4.199,00 ; $ 202,10 ; $ 160,36 ; $ 4.338,00 ; $ 9.840,00 ; $ 2.670,00 ; $ 71.050,00 ; $ 2.700,00 ; $ 32.540,00 ; $ 28.860,00 ; $ 1.140,00 ; $ 22.800,00 ; $ 5.684,57 ; $ 3.730,00 ; $ 10.100,00 ; $ 6,05 ; $ 1.108,00 ; $ 18,20 ; $ 6.486,20 ; $ 3.580,00 
3-sep-21; $ 31.400,00 ; $ 871,00 ; $ 395,00 ; $ 31.300,00 ; $ 20.260,00 ; $ 18.230,00 ; $ 22.600,00 ; $ 12.480,00 ; $ 21.780,00 ; $ 11.150,00 ; $ 5.800,00 ; $ 8.330,00 ; $ 4.199,00 ; $ 202,10 ; $ 124,88 ; $ 4.334,00 ; $ 9.790,00 ; $ 2.635,00 ; $ 70.110,00 ; $ 2.685,00 ; $ 32.590,00 ; $ 28.790,00 ; $ 1.135,00 ; $ 22.900,00 ; $ 5.684,57 ; $ 3.765,00 ; $ 10.100,00 ; $ 6,03 ; $ 1.108,00 ; $ 20,01 ; $ 6.486,20 ; $ 3.544,00 
6-sep-21; $ 31.260,00 ; $ 886,00 ; $ 372,00 ; $ 31.370,00 ; $ 20.190,00 ; $ 18.270,00 ; $ 22.710,00 ; $ 12.480,00 ; $ 21.780,00 ; $ 11.180,00 ; $ 5.805,00 ; $ 8.330,00 ; $ 4.199,00 ; $ 202,10 ; $ 112,00 ; $ 4.247,00 ; $ 9.790,00 ; $ 2.634,00 ; $ 70.110,00 ; $ 2.700,00 ; $ 32.240,00 ; $ 28.840,00 ; $ 1.126,00 ; $ 22.500,00 ; $ 5.684,57 ; $ 3.775,00 ; $ 10.160,00 ; $ 6,03 ; $ 1.108,00 ; $ 20,00 ; $ 6.486,20 ; $ 3.555,00 
7-sep-21; $ 31.000,00 ; $ 886,00 ; $ 370,30 ; $ 31.100,00 ; $ 20.160,00 ; $ 18.080,00 ; $ 22.660,00 ; $ 12.280,00 ; $ 21.500,00 ; $ 11.210,00 ; $ 5.835,00 ; $ 8.315,00 ; $ 4.199,00 ; $ 200,00 ; $ 78,22 ; $ 4.250,00 ; $ 9.520,00 ; $ 2.606,00 ; $ 70.400,00 ; $ 2.700,00 ; $ 32.500,00 ; $ 28.700,00 ; $ 1.126,00 ; $ 22.500,00 ; $ 5.684,57 ; $ 3.755,00 ; $ 10.100,00 ; $ 6,03 ; $ 1.110,00 ; $ 22,00 ; $ 6.486,20 ; $ 3.400,00 
8-sep-21; $ 31.020,00 ; $ 860,90 ; $ 390,00 ; $ 31.450,00 ; $ 20.000,00 ; $ 18.080,00 ; $ 22.800,00 ; $ 12.100,00 ; $ 21.590,00 ; $ 11.080,00 ; $ 5.830,00 ; $ 8.150,00 ; $ 4.100,00 ; $ 199,90 ; $ 70,81 ; $ 4.226,00 ; $ 9.650,00 ; $ 2.593,00 ; $ 70.510,00 ; $ 2.700,00 ; $ 32.470,00 ; $ 28.680,00 ; $ 1.120,00 ; $ 22.750,00 ; $ 5.684,57 ; $ 3.770,00 ; $ 10.050,00 ; $ 6,05 ; $ 1.100,00 ; $ 23,00 ; $ 6.486,20 ; $ 3.520,00 
9-sep-21; $ 31.390,00 ; $ 870,00 ; $ 380,00 ; $ 31.470,00 ; $ 20.000,00 ; $ 17.990,00 ; $ 22.850,00 ; $ 12.300,00 ; $ 21.680,00 ; $ 11.100,00 ; $ 5.815,00 ; $ 8.150,00 ; $ 4.153,00 ; $ 199,90 ; $ 99,89 ; $ 4.241,00 ; $ 9.650,00 ; $ 2.570,00 ; $ 71.180,00 ; $ 2.750,00 ; $ 32.700,00 ; $ 28.600,00 ; $ 1.114,00 ; $ 22.750,00 ; $ 5.684,57 ; $ 3.765,00 ; $ 10.000,00 ; $ 6,05 ; $ 1.105,00 ; $ 23,90 ; $ 6.486,20 ; $ 3.550,00 
10-sep-21; $ 31.290,00 ; $ 887,00 ; $ 375,00 ; $ 31.350,00 ; $ 20.300,00 ; $ 18.000,00 ; $ 22.660,00 ; $ 12.300,00 ; $ 21.740,00 ; $ 11.100,00 ; $ 5.870,00 ; $ 8.135,00 ; $ 4.150,00 ; $ 200,00 ; $ 120,00 ; $ 4.203,00 ; $ 9.600,00 ; $ 2.553,00 ; $ 71.460,00 ; $ 2.753,00 ; $ 32.330,00 ; $ 28.740,00 ; $ 1.115,00 ; $ 22.750,00 ; $ 5.684,57 ; $ 3.725,00 ; $ 9.895,00 ; $ 6,05 ; $ 1.105,00 ; $ 23,90 ; $ 6.486,20 ; $ 3.550,00 
13-sep-21; $ 30.800,00 ; $ 887,00 ; $ 375,00 ; $ 30.990,00 ; $ 19.780,00 ; $ 17.780,00 ; $ 22.500,00 ; $ 12.300,00 ; $ 21.340,00 ; $ 10.960,00 ; $ 5.890,00 ; $ 8.090,00 ; $ 4.090,00 ; $ 200,00 ; $ 98,91 ; $ 4.203,00 ; $ 9.555,00 ; $ 2.572,00 ; $ 71.480,00 ; $ 2.796,00 ; $ 32.000,00 ; $ 28.520,00 ; $ 1.115,00 ; $ 22.200,00 ; $ 5.684,57 ; $ 3.670,00 ; $ 9.990,00 ; $ 6,05 ; $ 1.102,00 ; $ 23,90 ; $ 6.486,20 ; $ 3.430,00 
14-sep-21; $ 31.000,00 ; $ 887,00 ; $ 370,00 ; $ 31.070,00 ; $ 19.920,00 ; $ 17.700,00 ; $ 22.330,00 ; $ 12.300,00 ; $ 21.650,00 ; $ 10.690,00 ; $ 5.885,00 ; $ 8.080,00 ; $ 4.140,00 ; $ 195,00 ; $ 96,00 ; $ 4.150,00 ; $ 9.500,00 ; $ 2.550,00 ; $ 72.240,00 ; $ 2.774,00 ; $ 31.910,00 ; $ 28.530,00 ; $ 1.115,00 ; $ 22.300,00 ; $ 5.684,57 ; $ 3.690,00 ; $ 10.000,00 ; $ 6,05 ; $ 1.102,00 ; $ 23,90 ; $ 6.486,20 ; $ 3.570,00 
15-sep-21; $ 31.200,00 ; $ 883,00 ; $ 365,00 ; $ 31.070,00 ; $ 20.270,00 ; $ 18.020,00 ; $ 22.710,00 ; $ 12.220,00 ; $ 21.550,00 ; $ 10.700,00 ; $ 5.900,00 ; $ 8.170,00 ; $ 4.140,00 ; $ 195,00 ; $ 69,97 ; $ 4.172,00 ; $ 9.455,00 ; $ 2.620,00 ; $ 72.000,00 ; $ 2.800,00 ; $ 31.920,00 ; $ 28.500,00 ; $ 1.114,00 ; $ 22.600,00 ; $ 5.684,57 ; $ 3.680,00 ; $ 10.100,00 ; $ 6,05 ; $ 1.102,00 ; $ 21,52 ; $ 6.486,20 ; $ 3.570,00 
16-sep-21; $ 31.180,00 ; $ 883,00 ; $ 365,00 ; $ 31.030,00 ; $ 20.390,00 ; $ 18.200,00 ; $ 22.700,00 ; $ 12.000,00 ; $ 21.550,00 ; $ 10.750,00 ; $ 5.895,00 ; $ 8.265,00 ; $ 4.193,00 ; $ 199,90 ; $ 60,00 ; $ 4.175,00 ; $ 9.420,00 ; $ 2.615,00 ; $ 74.320,00 ; $ 2.770,00 ; $ 32.540,00 ; $ 28.670,00 ; $ 1.115,00 ; $ 22.660,00 ; $ 5.684,57 ; $ 3.597,00 ; $ 10.010,00 ; $ 6,05 ; $ 1.102,00 ; $ 21,52 ; $ 6.486,20 ; $ 3.570,00 
17-sep-21; $ 31.300,00 ; $ 883,00 ; $ 365,00 ; $ 31.100,00 ; $ 20.440,00 ; $ 18.210,00 ; $ 22.990,00 ; $ 11.810,00 ; $ 21.510,00 ; $ 10.800,00 ; $ 5.925,00 ; $ 8.240,00 ; $ 4.189,00 ; $ 199,90 ; $ 56,00 ; $ 4.260,00 ; $ 9.400,00 ; $ 2.566,00 ; $ 73.300,00 ; $ 2.720,00 ; $ 31.620,00 ; $ 29.000,00 ; $ 1.130,00 ; $ 22.900,00 ; $ 5.684,57 ; $ 3.630,00 ; $ 10.030,00 ; $ 6,05 ; $ 1.102,00 ; $ 23,50 ; $ 6.486,20 ; $ 3.540,00 
20-sep-21; $ 30.900,00 ; $ 883,00 ; $ 365,00 ; $ 30.960,00 ; $ 20.040,00 ; $ 17.900,00 ; $ 22.650,00 ; $ 11.850,00 ; $ 21.180,00 ; $ 10.700,00 ; $ 5.875,00 ; $ 8.100,00 ; $ 4.100,00 ; $ 199,90 ; $ 55,50 ; $ 4.150,00 ; $ 9.390,00 ; $ 2.520,00 ; $ 72.880,00 ; $ 2.720,00 ; $ 31.540,00 ; $ 28.870,00 ; $ 1.103,00 ; $ 22.510,00 ; $ 5.684,57 ; $ 3.622,00 ; $ 9.860,00 ; $ 6,05 ; $ 1.110,00 ; $ 23,90 ; $ 6.486,20 ; $ 3.549,00 
21-sep-21; $ 30.570,00 ; $ 883,00 ; $ 354,10 ; $ 30.500,00 ; $ 20.290,00 ; $ 17.820,00 ; $ 22.400,00 ; $ 11.790,00 ; $ 21.450,00 ; $ 10.690,00 ; $ 5.775,00 ; $ 8.100,00 ; $ 4.100,00 ; $ 194,00 ; $ 63,82 ; $ 4.155,00 ; $ 9.300,00 ; $ 2.529,00 ; $ 72.880,00 ; $ 2.744,00 ; $ 30.700,00 ; $ 28.850,00 ; $ 1.089,00 ; $ 22.500,00 ; $ 5.684,57 ; $ 3.580,00 ; $ 10.190,00 ; $ 6,05 ; $ 1.110,00 ; $ 22,66 ; $ 6.486,20 ; $ 3.549,00 
22-sep-21; $ 30.500,00 ; $ 883,00 ; $ 350,00 ; $ 30.620,00 ; $ 20.540,00 ; $ 18.090,00 ; $ 22.380,00 ; $ 11.790,00 ; $ 21.550,00 ; $ 10.770,00 ; $ 5.800,00 ; $ 8.170,00 ; $ 4.125,00 ; $ 199,60 ; $ 63,82 ; $ 4.180,00 ; $ 9.540,00 ; $ 2.570,00 ; $ 73.300,00 ; $ 2.770,00 ; $ 30.990,00 ; $ 28.780,00 ; $ 1.096,00 ; $ 22.820,00 ; $ 5.684,57 ; $ 3.600,00 ; $ 10.530,00 ; $ 6,05 ; $ 1.110,00 ; $ 22,66 ; $ 6.486,20 ; $ 3.570,00 
23-sep-21; $ 30.640,00 ; $ 880,00 ; $ 345,00 ; $ 30.900,00 ; $ 20.120,00 ; $ 17.900,00 ; $ 22.200,00 ; $ 11.790,00 ; $ 21.450,00 ; $ 10.700,00 ; $ 5.790,00 ; $ 8.175,00 ; $ 4.071,00 ; $ 198,80 ; $ 58,53 ; $ 4.290,00 ; $ 9.700,00 ; $ 2.590,00 ; $ 73.300,00 ; $ 2.756,00 ; $ 31.700,00 ; $ 28.640,00 ; $ 1.101,00 ; $ 22.820,00 ; $ 5.684,57 ; $ 3.625,00 ; $ 10.680,00 ; $ 6,05 ; $ 1.110,00 ; $ 24,02 ; $ 6.486,20 ; $ 3.580,00 
24-sep-21; $ 30.880,00 ; $ 880,00 ; $ 340,00 ; $ 31.040,00 ; $ 20.100,00 ; $ 17.700,00 ; $ 22.220,00 ; $ 11.790,00 ; $ 21.470,00 ; $ 10.580,00 ; $ 5.790,00 ; $ 8.165,00 ; $ 4.075,00 ; $ 197,90 ; $ 58,53 ; $ 4.190,00 ; $ 9.700,00 ; $ 2.550,00 ; $ 73.300,00 ; $ 2.760,00 ; $ 31.660,00 ; $ 28.500,00 ; $ 1.103,00 ; $ 22.620,00 ; $ 5.684,57 ; $ 3.677,00 ; $ 10.560,00 ; $ 6,05 ; $ 1.110,00 ; $ 24,02 ; $ 6.486,20 ; $ 3.500,00 
27-sep-21; $ 32.370,00 ; $ 880,00 ; $ 338,00 ; $ 32.580,00 ; $ 20.550,00 ; $ 18.200,00 ; $ 22.600,00 ; $ 11.800,00 ; $ 21.540,00 ; $ 10.870,00 ; $ 5.860,00 ; $ 8.230,00 ; $ 4.070,00 ; $ 197,80 ; $ 58,53 ; $ 4.259,00 ; $ 9.610,00 ; $ 2.671,00 ; $ 73.300,00 ; $ 2.800,00 ; $ 32.720,00 ; $ 28.550,00 ; $ 1.120,00 ; $ 22.860,00 ; $ 5.684,57 ; $ 3.700,00 ; $ 10.700,00 ; $ 6,05 ; $ 1.095,00 ; $ 24,02 ; $ 6.486,20 ; $ 3.500,00 
28-sep-21; $ 32.420,00 ; $ 870,00 ; $ 338,00 ; $ 32.550,00 ; $ 20.950,00 ; $ 18.270,00 ; $ 22.800,00 ; $ 11.800,00 ; $ 21.580,00 ; $ 11.100,00 ; $ 5.895,00 ; $ 8.300,00 ; $ 4.100,00 ; $ 197,80 ; $ 58,53 ; $ 4.240,00 ; $ 9.650,00 ; $ 2.699,00 ; $ 73.380,00 ; $ 2.810,00 ; $ 32.590,00 ; $ 28.600,00 ; $ 1.110,00 ; $ 22.920,00 ; $ 5.684,57 ; $ 3.760,00 ; $ 10.350,00 ; $ 6,20 ; $ 1.095,00 ; $ 24,20 ; $ 6.486,20 ; $ 3.500,00 
29-sep-21; $ 32.680,00 ; $ 880,00 ; $ 335,00 ; $ 33.000,00 ; $ 21.480,00 ; $ 18.370,00 ; $ 22.990,00 ; $ 11.800,00 ; $ 21.640,00 ; $ 11.100,00 ; $ 5.940,00 ; $ 8.310,00 ; $ 4.092,00 ; $ 197,80 ; $ 63,11 ; $ 4.226,00 ; $ 9.750,00 ; $ 2.706,00 ; $ 73.000,00 ; $ 2.820,00 ; $ 32.810,00 ; $ 28.790,00 ; $ 1.117,00 ; $ 22.950,00 ; $ 5.684,57 ; $ 3.800,00 ; $ 10.230,00 ; $ 6,20 ; $ 1.090,00 ; $ 24,20 ; $ 6.486,20 ; $ 3.441,00 
30-sep-21; $ 32.960,00 ; $ 880,00 ; $ 332,00 ; $ 33.000,00 ; $ 21.400,00 ; $ 18.420,00 ; $ 22.700,00 ; $ 11.650,00 ; $ 21.660,00 ; $ 11.160,00 ; $ 5.895,00 ; $ 8.300,00 ; $ 4.070,00 ; $ 200,00 ; $ 63,11 ; $ 4.229,00 ; $ 9.700,00 ; $ 2.734,00 ; $ 72.220,00 ; $ 2.816,00 ; $ 33.400,00 ; $ 28.800,00 ; $ 1.119,00 ; $ 22.910,00 ; $ 5.865,41 ; $ 3.770,00 ; $ 10.230,00 ; $ 6,20 ; $ 1.090,00 ; $ 23,55 ; $ 6.486,20 ; $ 3.500,00 
1-oct-21; $ 33.000,00 ; $ 887,00 ; $ 344,00 ; $ 33.090,00 ; $ 21.700,00 ; $ 18.550,00 ; $ 22.790,00 ; $ 11.650,00 ; $ 21.620,00 ; $ 11.340,00 ; $ 5.930,00 ; $ 8.355,00 ; $ 4.120,00 ; $ 200,00 ; $ 60,16 ; $ 4.231,00 ; $ 9.700,00 ; $ 2.769,00 ; $ 72.970,00 ; $ 2.832,00 ; $ 33.400,00 ; $ 29.000,00 ; $ 1.124,00 ; $ 23.100,00 ; $ 5.865,41 ; $ 3.839,00 ; $ 10.430,00 ; $ 6,27 ; $ 1.110,00 ; $ 23,00 ; $ 5.855,25 ; $ 3.500,00 
4-oct-21; $ 33.280,00 ; $ 880,00 ; $ 352,00 ; $ 33.200,00 ; $ 21.800,00 ; $ 18.650,00 ; $ 23.000,00 ; $ 11.500,00 ; $ 21.720,00 ; $ 11.490,00 ; $ 5.990,00 ; $ 8.460,00 ; $ 4.120,00 ; $ 195,00 ; $ 60,11 ; $ 4.257,00 ; $ 9.700,00 ; $ 2.825,00 ; $ 72.700,00 ; $ 2.856,00 ; $ 33.200,00 ; $ 29.000,00 ; $ 1.126,00 ; $ 23.510,00 ; $ 5.865,41 ; $ 3.940,00 ; $ 10.990,00 ; $ 6,27 ; $ 1.110,00 ; $ 22,90 ; $ 5.855,25 ; $ 3.500,00 
5-oct-21; $ 33.100,00 ; $ 892,00 ; $ 365,00 ; $ 33.400,00 ; $ 22.320,00 ; $ 18.900,00 ; $ 22.710,00 ; $ 11.500,00 ; $ 21.710,00 ; $ 11.400,00 ; $ 6.045,00 ; $ 8.450,00 ; $ 4.150,00 ; $ 195,00 ; $ 60,11 ; $ 4.295,00 ; $ 9.780,00 ; $ 2.810,00 ; $ 72.100,00 ; $ 2.860,00 ; $ 33.230,00 ; $ 29.320,00 ; $ 1.130,00 ; $ 23.640,00 ; $ 5.865,41 ; $ 3.910,00 ; $ 11.500,00 ; $ 6,26 ; $ 1.121,00 ; $ 22,30 ; $ 5.855,25 ; $ 3.500,00 
